lng,lat
-90.07583425,29.96083088
-90.07583425,29.96083088
-90.07582543,29.96084557
-90.0757916,29.96079782
-90.0757916,29.96079782
-90.0757916,29.96079782
-90.0757916,29.96079782
-90.0757916,29.96079782
-90.0757916,29.96079782
-90.0757916,29.96079782
-90.0757916,29.96079782
-90.07576838,29.96076374
-90.07576838,29.96076374
-90.0757916,29.96079782
-90.07576838,29.96076374
-90.0757421,29.96085482
-90.0757421,29.96085482
-90.0757421,29.96085482
-90.0757421,29.96085482
-90.0757421,29.96085482
-90.0757421,29.96085482
-90.0757421,29.96085482
-90.07567007,29.96079121
-90.07567007,29.96079121
-90.07567007,29.96079121
-90.07567007,29.96079121
-90.07567007,29.96079121
-90.07567007,29.96079121
-90.07567007,29.96079121
-90.07567007,29.96079121
-90.07567007,29.96079121
-90.07564396,29.96076778
-90.07567007,29.96079121
-90.07567007,29.96079121
-90.07568191,29.96077751
-90.07568191,29.96077751
-90.07564396,29.96076778
-90.07564396,29.96076778
-90.07580683,29.96086764
-90.07580683,29.96086764
-90.07580683,29.96086764
-90.07580683,29.96086764
-90.07566088,29.96074795
-90.07566088,29.96074795
-90.07566088,29.96074795
-90.07566088,29.96074795
-90.07556013,29.96077026
-90.07556013,29.96077026
-90.07556013,29.96077026
-90.07556013,29.96077026
-90.07576134,29.96091436
-90.07576134,29.96091436
-90.07556013,29.96077026
-90.07576134,29.96091436
-90.07571817,29.96088176
-90.07571817,29.96088176
-90.07576134,29.96091436
-90.07571817,29.96088176
-90.07577572,29.96090086
-90.07577572,29.96090086
-90.07557168,29.96075789
-90.07557168,29.96075789
-90.07577572,29.96090086
-90.07577572,29.96090086
-90.07577572,29.96090086
-90.07577572,29.96090086
-90.07578481,29.96088555
-90.07578481,29.96088555
-90.07577572,29.96090086
-90.07577572,29.96090086
-90.0757421,29.96085482
-90.0757421,29.96085482
-90.07578481,29.96088555
-90.07578481,29.96088555
-90.0757421,29.96085482
-90.0757421,29.96085482
-90.0757421,29.96085482
-90.0757421,29.96085482
-90.07574525,29.9609368
-90.07567192,29.96087234
-90.07574525,29.9609368
-90.07574525,29.9609368
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07554695,29.96078493
-90.07554695,29.96078493
-90.07567192,29.96087234
-90.07567192,29.96087234
-90.07554695,29.96078493
-90.07554695,29.96078493
-90.07554695,29.96078493
-90.07554695,29.96078493
-90.07554695,29.96078493
-90.07556013,29.96077026
-90.07554695,29.96078493
-90.07554695,29.96078493
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07569433,29.9609086
-90.07560772,29.96083489
-90.07560772,29.96083489
-90.07569433,29.9609086
-90.07569433,29.9609086
-90.07569433,29.9609086
-90.07569433,29.9609086
-90.07565932,29.96088585
-90.07565932,29.96088585
-90.07569433,29.9609086
-90.07569433,29.9609086
-90.07574525,29.9609368
-90.07574525,29.9609368
-90.07565932,29.96088585
-90.07574525,29.9609368
-90.07459793,29.96142365
-90.07463271,29.96144806
-90.07459793,29.96142365
-90.07459793,29.96142365
-90.07463271,29.96144806
-90.07463271,29.96144806
-90.07463271,29.96144806
-90.07463271,29.96144806
-90.07460889,29.96141101
-90.07460889,29.96141101
-90.07464452,29.96143512
-90.07460889,29.96141101
-90.07460889,29.96141101
-90.07460889,29.96141101
-90.07460889,29.96141101
-90.07460889,29.96141101
-90.0745228,29.96134608
-90.0745228,29.96134608
-90.074557,29.96137094
-90.0745228,29.96134608
-90.07456874,29.96135778
-90.07456874,29.96135778
-90.0745228,29.96134608
-90.07456874,29.96135778
-90.07449606,29.96176455
-90.07449606,29.96176455
-90.07456874,29.96135778
-90.07462062,29.96139681
-90.07450698,29.96174974
-90.07450698,29.96174974
-90.07449606,29.96176455
-90.07449606,29.96176455
-90.07460779,29.96147689
-90.07460779,29.96147689
-90.07469751,29.96154373
-90.07460779,29.96147689
-90.07452231,29.96140536
-90.07452231,29.96140536
-90.07460779,29.96147689
-90.07452231,29.96140536
-90.07452231,29.96140536
-90.07452231,29.96140536
-90.07452231,29.96140536
-90.07452231,29.96140536
-90.07452231,29.96140536
-90.07452231,29.96140536
-90.07452231,29.96140536
-90.07452231,29.96140536
-90.07452231,29.96140536
-90.07452231,29.96140536
-90.07452231,29.96140536
-90.07452231,29.96140536
-90.07467926,29.96150909
-90.07471096,29.96152892
-90.07467926,29.96150909
-90.07467926,29.96150909
-90.07450997,29.96135949
-90.07450997,29.96135949
-90.07471096,29.96152892
-90.07471096,29.96152892
-90.07459793,29.96142365
-90.07459793,29.96142365
-90.07450997,29.96135949
-90.07450997,29.96135949
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07457153,29.96145128
-90.07457153,29.96145128
-90.07449043,29.96138283
-90.07457153,29.96145128
-90.0746654,29.96152374
-90.0746654,29.96152374
-90.07457153,29.96145128
-90.07457153,29.96145128
-90.07464115,29.96154979
-90.07464115,29.96154979
-90.07464115,29.96154979
-90.0744579,29.96141668
-90.0744579,29.96141668
-90.07467241,29.96157052
-90.0744579,29.96141668
-90.07450504,29.96142799
-90.07450504,29.96142799
-90.07450504,29.96142799
-90.07450504,29.96142799
-90.07446999,29.96140544
-90.07446999,29.96140544
-90.07450504,29.96142799
-90.07450504,29.96142799
-90.07459754,29.96148884
-90.07459754,29.96148884
-90.07459754,29.96148884
-90.07459754,29.96148884
-90.07459754,29.96148884
-90.07459754,29.96148884
-90.07459754,29.96148884
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07459754,29.96148884
-90.07459754,29.96148884
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07449043,29.96138283
-90.07447173,29.96146838
-90.07447173,29.96146838
-90.07464485,29.96160482
-90.07464485,29.96160482
-90.0744428,29.9614358
-90.0744428,29.9614358
-90.07447173,29.96146838
-90.0744428,29.9614358
-90.07456684,29.96152204
-90.07456684,29.96152204
-90.0744428,29.9614358
-90.0744428,29.9614358
-90.07452934,29.96150141
-90.07452934,29.96150141
-90.07456684,29.96152204
-90.07456684,29.96152204
-90.07452934,29.96150141
-90.07462825,29.96156246
-90.07452934,29.96150141
-90.07452934,29.96150141
-90.07449279,29.9614423
-90.07449279,29.9614423
-90.07462825,29.96156246
-90.07449279,29.9614423
-90.07449279,29.9614423
-90.07464115,29.96154979
-90.07449279,29.9614423
-90.07449279,29.9614423
-90.07464115,29.96154979
-90.07464115,29.96154979
-90.07464115,29.96154979
-90.07464115,29.96154979
-90.07442371,29.96146143
-90.07442371,29.96146143
-90.07442371,29.96146143
-90.07442371,29.96146143
-90.07442371,29.96146143
-90.07442371,29.96146143
-90.07442371,29.96146143
-90.07442371,29.96146143
-90.0744531,29.96148474
-90.0744531,29.96148474
-90.07442371,29.96146143
-90.0744531,29.96148474
-90.0744531,29.96148474
-90.0744531,29.96148474
-90.0744531,29.96148474
-90.0744531,29.96148474
-90.0744531,29.96148474
-90.0744531,29.96148474
-90.0744531,29.96148474
-90.0744531,29.96148474
-90.07455234,29.961538
-90.07455234,29.961538
-90.07461144,29.96158425
-90.07455234,29.961538
-90.07451683,29.96151415
-90.07451683,29.96151415
-90.07455234,29.961538
-90.07455234,29.961538
-90.07451683,29.96151415
-90.07464485,29.96160482
-90.07451683,29.96151415
-90.07451683,29.96151415
-90.07443374,29.96150346
-90.07443374,29.96150346
-90.07443374,29.96150346
-90.07443374,29.96150346
-90.0746202,29.96163276
-90.0746202,29.96163276
-90.07443374,29.96150346
-90.0746202,29.96163276
-90.07459177,29.96160594
-90.07459177,29.96160594
-90.0746202,29.96163276
-90.07459177,29.96160594
-90.07450557,29.96152778
-90.07450557,29.96152778
-90.07450557,29.96152778
-90.07450557,29.96152778
-90.07450557,29.96152778
-90.07450557,29.96152778
-90.07450557,29.96152778
-90.07450557,29.96152778
-90.07463244,29.96161898
-90.07463244,29.96161898
-90.07463244,29.96161898
-90.07463244,29.96161898
-90.07463244,29.96161898
-90.07442371,29.96146143
-90.07463244,29.96161898
-90.07463244,29.96161898
-90.07442371,29.96146143
-90.07442371,29.96146143
-90.07442371,29.96146143
-90.07442371,29.96146143
-90.07445614,29.96158186
-90.07445614,29.96158186
-90.0744934,29.96160657
-90.0744934,29.96160657
-90.07437239,29.96151507
-90.07456309,29.96163869
-90.07437239,29.96151507
-90.07437239,29.96151507
-90.07456309,29.96163869
-90.07446861,29.96156877
-90.07456309,29.96163869
-90.07456309,29.96163869
-90.07451829,29.96157915
-90.07451829,29.96157915
-90.07446861,29.96156877
-90.07446861,29.96156877
-90.07451829,29.96157915
-90.07451829,29.96157915
-90.07451829,29.96157915
-90.07451829,29.96157915
-90.07451829,29.96157915
-90.07447976,29.9615555
-90.07451829,29.96157915
-90.07451829,29.96157915
-90.07447976,29.9615555
-90.07443374,29.96150346
-90.07447976,29.9615555
-90.07447976,29.9615555
-90.07443374,29.96150346
-90.07443374,29.96150346
-90.07443374,29.96150346
-90.07443374,29.96150346
-90.07520081,29.9604963
-90.07520081,29.9604963
-90.07517733,29.96052561
-90.07517733,29.96052561
-90.07520081,29.9604963
-90.07520081,29.9604963
-90.07520081,29.9604963
-90.07520081,29.9604963
-90.07524367,29.96044921
-90.07524367,29.96044921
-90.07520081,29.9604963
-90.07523129,29.96046321
-90.07524367,29.96044921
-90.07513093,29.96057617
-90.07524367,29.96044921
-90.07524367,29.96044921
-90.07528172,29.96040766
-90.07529485,29.96039268
-90.07528172,29.96040766
-90.07528172,29.96040766
-90.07530576,29.96037946
-90.07530576,29.96037946
-90.07529485,29.96039268
-90.07530576,29.96037946
-90.07533218,29.96035264
-90.07533218,29.96035264
-90.07530576,29.96037946
-90.07530576,29.96037946
-90.07510883,29.96059725
-90.07510883,29.96059725
-90.07515125,29.96055573
-90.07510883,29.96059725
-90.07537722,29.96029706
-90.07526913,29.96042127
-90.07537722,29.96029706
-90.07537722,29.96029706
-90.07526913,29.96042127
-90.07526913,29.96042127
-90.07526913,29.96042127
-90.07526913,29.96042127
-90.07526913,29.96042127
-90.0752578,29.9604342
-90.07526913,29.96042127
-90.07526913,29.96042127
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.0752578,29.9604342
-90.07517733,29.96052561
-90.07517733,29.96052561
-90.07522187,29.96047322
-90.07517733,29.96052561
-90.07481999,29.96140963
-90.07483247,29.96139715
-90.07481999,29.96140963
-90.07481999,29.96140963
-90.07484436,29.96138238
-90.07484436,29.96138238
-90.07483247,29.96139715
-90.07483247,29.96139715
-90.07488661,29.96133653
-90.07488661,29.96133653
-90.07484436,29.96138238
-90.07486366,29.96136288
-90.07488661,29.96133653
-90.07488661,29.96133653
-90.07488661,29.96133653
-90.07488661,29.96133653
-90.07489873,29.96132249
-90.07489873,29.96132249
-90.07488661,29.96133653
-90.07489873,29.96132249
-90.07537722,29.96029706
-90.07537722,29.96029706
-90.07489873,29.96132249
-90.07489873,29.96132249
-90.07537722,29.96029706
-90.07537722,29.96029706
-90.07537722,29.96029706
-90.07537722,29.96029706
-90.07537722,29.96029706
-90.07537722,29.96029706
-90.07537722,29.96029706
-90.07537722,29.96029706
-90.07475223,29.9614825
-90.07475223,29.9614825
-90.07474028,29.96149679
-90.07475223,29.9614825
-90.07477694,29.96145649
-90.07475223,29.9614825
-90.07475223,29.9614825
-90.07477694,29.96145649
-90.07477694,29.96145649
-90.07477694,29.96145649
-90.07477694,29.96145649
-90.07477694,29.96145649
-90.07479579,29.96143614
-90.07477694,29.96145649
-90.07477694,29.96145649
-90.07479579,29.96143614
-90.07479579,29.96143614
-90.07479579,29.96143614
-90.07479579,29.96143614
-90.07479579,29.96143614
-90.07480799,29.96142307
-90.07479579,29.96143614
-90.07479579,29.96143614
-90.07481999,29.96140963
-90.07481999,29.96140963
-90.07480799,29.96142307
-90.07480799,29.96142307
-90.07481999,29.96140963
-90.07481999,29.96140963
-90.07481999,29.96140963
-90.07481999,29.96140963
-90.07485659,29.9612989
-90.07485659,29.9612989
-90.07483879,29.96128757
-90.07470875,29.96147631
-90.07470875,29.96147631
-90.07470875,29.96147631
-90.0747207,29.96146188
-90.0747207,29.96146188
-90.07470875,29.96147631
-90.0747207,29.96146188
-90.07473264,29.96144946
-90.07473264,29.96144946
-90.0747207,29.96146188
-90.07473264,29.96144946
-90.07474602,29.96143272
-90.07482115,29.96134914
-90.07473264,29.96144946
-90.07474602,29.96143272
-90.07482115,29.96134914
-90.07482115,29.96134914
-90.07482115,29.96134914
-90.07482115,29.96134914
-90.07484479,29.961324
-90.0747275,29.96151062
-90.07482115,29.96134914
-90.07484479,29.961324
-90.0747275,29.96151062
-90.0747275,29.96151062
-90.0747275,29.96151062
-90.0747275,29.96151062
-90.07468714,29.96122386
-90.07468714,29.96122386
-90.07468714,29.96122386
-90.07468714,29.96122386
-90.07474352,29.96122446
-90.07474352,29.96122446
-90.07474352,29.96122446
-90.07474352,29.96122446
-90.07471543,29.96129321
-90.07471543,29.96129321
-90.07474352,29.96122446
-90.07471543,29.96129321
-90.07471543,29.96129321
-90.07471543,29.96129321
-90.07471543,29.96129321
-90.07476104,29.96123656
-90.07476104,29.96123656
-90.07471543,29.96129321
-90.07476104,29.96123656
-90.07475261,29.96131508
-90.07475261,29.96131508
-90.07478341,29.96125435
-90.07475261,29.96131508
-90.07475261,29.96131508
-90.07475261,29.96131508
-90.07475261,29.96131508
-90.07475261,29.96131508
-90.07471789,29.96135302
-90.07471789,29.96135302
-90.07471789,29.96135302
-90.07471789,29.96135302
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07467871,29.96112899
-90.07457279,29.96167673
-90.07459308,29.96166012
-90.07469582,29.96119229
-90.07469582,29.96119229
-90.07467848,29.96117622
-90.07469582,29.96119229
-90.07469582,29.96119229
-90.07469582,29.96119229
-90.07469582,29.96119229
-90.07469582,29.96119229
-90.07468714,29.96122386
-90.07468714,29.96122386
-90.07469582,29.96119229
-90.07469582,29.96119229
-90.07450698,29.96174974
-90.07450698,29.96174974
-90.07450698,29.96174974
-90.07450698,29.96174974
-90.07452473,29.96173121
-90.07452473,29.96173121
-90.07450698,29.96174974
-90.07452473,29.96173121
-90.07453681,29.9617169
-90.07453681,29.9617169
-90.07452473,29.96173121
-90.07452473,29.96173121
-90.07453681,29.9617169
-90.07453681,29.9617169
-90.07453681,29.9617169
-90.07453681,29.9617169
-90.07454954,29.96170511
-90.07454954,29.96170511
-90.07454954,29.96170511
-90.07454954,29.96170511
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07454954,29.96170511
-90.07454954,29.96170511
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07457279,29.96167673
-90.07531589,29.96062201
-90.07531589,29.96062201
-90.07531589,29.96062201
-90.07531589,29.96062201
-90.07547723,29.96049565
-90.07547723,29.96049565
-90.07531589,29.96062201
-90.07547723,29.96049565
-90.07547723,29.96049565
-90.07547723,29.96049565
-90.07547723,29.96049565
-90.07533169,29.96066253
-90.07533169,29.96066253
-90.07533169,29.96066253
-90.07533169,29.96066253
-90.07544178,29.96053631
-90.07544178,29.96053631
-90.07544178,29.96053631
-90.07544178,29.96053631
-90.07544178,29.96053631
-90.07546087,29.96051603
-90.07544178,29.96053631
-90.07544178,29.96053631
-90.07546087,29.96051603
-90.07546087,29.96051603
-90.07546087,29.96051603
-90.07546087,29.96051603
-90.07528465,29.9607169
-90.07528465,29.9607169
-90.07541884,29.96056433
-90.07528465,29.9607169
-90.07536322,29.96057226
-90.07536322,29.96057226
-90.07536322,29.96057226
-90.07536322,29.96057226
-90.07543092,29.96049647
-90.07543092,29.96049647
-90.07536322,29.96057226
-90.07536322,29.96057226
-90.0754505,29.96047108
-90.0754505,29.96047108
-90.07543092,29.96049647
-90.0754505,29.96047108
-90.0754505,29.96047108
-90.0754505,29.96047108
-90.0754505,29.96047108
-90.0754505,29.96047108
-90.0754505,29.96047108
-90.0754505,29.96047108
-90.0754505,29.96047108
-90.0754505,29.96047108
-90.0754505,29.96047108
-90.0754505,29.96047108
-90.0754505,29.96047108
-90.0754505,29.96047108
-90.07531589,29.96062201
-90.07531589,29.96062201
-90.0754505,29.96047108
-90.07531589,29.96062201
-90.07531589,29.96062201
-90.07531589,29.96062201
-90.07531589,29.96062201
-90.07531589,29.96062201
-90.07532895,29.96060592
-90.07532895,29.96060592
-90.07532895,29.96060592
-90.07532895,29.96060592
-90.07532895,29.96060592
-90.07532895,29.96060592
-90.07532895,29.96060592
-90.07532895,29.96060592
-90.07530197,29.96064318
-90.07530197,29.96064318
-90.07532895,29.96060592
-90.07530197,29.96064318
-90.07530197,29.96064318
-90.07530197,29.96064318
-90.07530197,29.96064318
-90.07530197,29.96064318
-90.07530197,29.96064318
-90.07530197,29.96064318
-90.07530197,29.96064318
-90.07530197,29.96064318
-90.07530197,29.96064318
-90.07530197,29.96064318
-90.07530197,29.96064318
-90.07530197,29.96064318
-90.07536322,29.96057226
-90.07536322,29.96057226
-90.07530197,29.96064318
-90.07536322,29.96057226
-90.07536322,29.96057226
-90.07536322,29.96057226
-90.07536322,29.96057226
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07519484,29.96066502
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07519484,29.96066502
-90.07519484,29.96066502
-90.07519484,29.96066502
-90.07519484,29.96066502
-90.07528933,29.96055211
-90.07519484,29.96066502
-90.07519484,29.96066502
-90.07524588,29.96069222
-90.07524588,29.96069222
-90.07524588,29.96069222
-90.07524588,29.96069222
-90.07524588,29.96069222
-90.07524588,29.96069222
-90.07524588,29.96069222
-90.07532895,29.96060592
-90.07532895,29.96060592
-90.07532895,29.96060592
-90.07532955,29.96050722
-90.07532955,29.96050722
-90.07532955,29.96050722
-90.07532955,29.96050722
-90.07532955,29.96050722
-90.07532955,29.96050722
-90.07532955,29.96050722
-90.07532955,29.96050722
-90.07534099,29.96049261
-90.07534099,29.96049261
-90.07532955,29.96050722
-90.07532955,29.96050722
-90.07535402,29.96047864
-90.07535402,29.96047864
-90.07534099,29.96049261
-90.07534099,29.96049261
-90.07535402,29.96047864
-90.0753675,29.96046393
-90.07535402,29.96047864
-90.07535402,29.96047864
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.0753675,29.96046393
-90.0753675,29.96046393
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07540957,29.96041523
-90.07529765,29.9604835
-90.07540053,29.96036587
-90.07528472,29.96049793
-90.07529765,29.9604835
-90.07537879,29.96045164
-90.07537879,29.96045164
-90.07540053,29.96036587
-90.07520805,29.96063761
-90.07523083,29.96061427
-90.07537879,29.96045164
-90.07537879,29.96045164
-90.07525007,29.96059343
-90.07525007,29.96059343
-90.07523083,29.96061427
-90.07525007,29.96059343
-90.07525007,29.96059343
-90.07525007,29.96059343
-90.07525007,29.96059343
-90.07525007,29.96059343
-90.07525007,29.96059343
-90.07526285,29.96057861
-90.07525007,29.96059343
-90.07525007,29.96059343
-90.07529941,29.96054003
-90.07526285,29.96057861
-90.07526285,29.96057861
-90.07532955,29.96050722
-90.07532955,29.96050722
-90.07532955,29.96050722
-90.07532955,29.96050722
-90.07533308,29.9604421
-90.07534469,29.96042833
-90.07532125,29.96045637
-90.07532125,29.96045637
-90.07537462,29.96039945
-90.07537462,29.96039945
-90.0753596,29.96041458
-90.0753596,29.96041458
-90.07537462,29.96039945
-90.07524315,29.96054509
-90.07537462,29.96039945
-90.07537462,29.96039945
-90.07524315,29.96054509
-90.07524315,29.96054509
-90.07524315,29.96054509
-90.07524315,29.96054509
-90.07525565,29.96053124
-90.07525565,29.96053124
-90.07525565,29.96053124
-90.07525565,29.96053124
-90.07525565,29.96053124
-90.07526914,29.9605168
-90.07525565,29.96053124
-90.07525565,29.96053124
-90.07526914,29.9605168
-90.07526914,29.9605168
-90.07526914,29.9605168
-90.07526914,29.9605168
-90.07528472,29.96049793
-90.07528472,29.96049793
-90.07526914,29.9605168
-90.07526914,29.9605168
-90.07518203,29.96061432
-90.07523079,29.96055872
-90.07515612,29.96064354
-90.07515612,29.96064354
-90.07521809,29.96057247
-90.07521809,29.96057247
-90.07521809,29.96057247
-90.07521809,29.96057247
-90.07521809,29.96057247
-90.07521809,29.96057247
-90.07521809,29.96057247
-90.07521809,29.96057247
-90.07520532,29.9605876
-90.07520532,29.9605876
-90.07520532,29.9605876
-90.07520532,29.9605876
-90.07519288,29.96060139
-90.07519288,29.96060139
-90.07519288,29.96060139
-90.07519288,29.96060139
-90.07519288,29.96060139
-90.07530881,29.96047034
-90.07519288,29.96060139
-90.07519288,29.96060139
-90.07530881,29.96047034
-90.07530881,29.96047034
-90.07530881,29.96047034
-90.07530881,29.96047034
-90.07532125,29.96045637
-90.07532125,29.96045637
-90.07532125,29.96045637
-90.07532125,29.96045637
-90.07564038,29.9606835
-90.07564038,29.9606835
-90.07564038,29.9606835
-90.07564038,29.9606835
-90.07564038,29.9606835
-90.07564038,29.9606835
-90.07564038,29.9606835
-90.07564038,29.9606835
-90.07561418,29.96071071
-90.07561418,29.96071071
-90.07562852,29.96069721
-90.07562852,29.96069721
-90.07560076,29.9607279
-90.07560076,29.9607279
-90.07561418,29.96071071
-90.07561418,29.96071071
-90.07560076,29.9607279
-90.07560076,29.9607279
-90.07560076,29.9607279
-90.07560076,29.9607279
-90.07560076,29.9607279
-90.07560076,29.9607279
-90.07560076,29.9607279
-90.07560076,29.9607279
-90.0755865,29.96074359
-90.0755865,29.96074359
-90.07560076,29.9607279
-90.07560076,29.9607279
-90.07565435,29.96066157
-90.07565435,29.96066157
-90.0755865,29.96074359
-90.07565435,29.96066157
-90.07560718,29.96066132
-90.07560718,29.96066132
-90.07560718,29.96066132
-90.07560718,29.96066132
-90.07563209,29.96063334
-90.07563209,29.96063334
-90.07560718,29.96066132
-90.07560718,29.96066132
-90.07565011,29.9606119
-90.07565011,29.9606119
-90.07563209,29.96063334
-90.07565011,29.9606119
-90.07566379,29.96059836
-90.07566379,29.96059836
-90.07565011,29.9606119
-90.07566379,29.96059836
-90.07566379,29.96059836
-90.07566379,29.96059836
-90.07566379,29.96059836
-90.07566379,29.96059836
-90.07568861,29.96056965
-90.07568861,29.96056965
-90.07566379,29.96059836
-90.07567637,29.96058436
-90.07567766,29.96063035
-90.07567766,29.96063035
-90.07571752,29.96057825
-90.07567766,29.96063035
-90.07564038,29.9606835
-90.07564038,29.9606835
-90.07564038,29.9606835
-90.07564038,29.9606835
-90.07544515,29.96071626
-90.07545791,29.96070327
-90.07542953,29.96073771
-90.07542953,29.96073771
-90.07545791,29.96070327
-90.07569922,29.96055482
-90.07545791,29.96070327
-90.07545791,29.96070327
-90.07569922,29.96055482
-90.07553997,29.96073541
-90.07569922,29.96055482
-90.07569922,29.96055482
-90.07553997,29.96073541
-90.07553997,29.96073541
-90.07553997,29.96073541
-90.07553997,29.96073541
-90.07553997,29.96073541
-90.07553997,29.96073541
-90.07553997,29.96073541
-90.07553997,29.96073541
-90.07555284,29.96072117
-90.07555284,29.96072117
-90.07553997,29.96073541
-90.07555284,29.96072117
-90.07558027,29.96069097
-90.07558027,29.96069097
-90.07555284,29.96072117
-90.07560718,29.96066132
-90.07560718,29.96066132
-90.07558027,29.96069097
-90.07559489,29.96067604
-90.07551182,29.9606426
-90.07551182,29.9606426
-90.07551182,29.9606426
-90.07551182,29.9606426
-90.07552647,29.96062855
-90.07552647,29.96062855
-90.07551182,29.9606426
-90.07551182,29.9606426
-90.07552647,29.96062855
-90.07552647,29.96062855
-90.07552647,29.96062855
-90.07552647,29.96062855
-90.07552647,29.96062855
-90.07553875,29.96061402
-90.07552647,29.96062855
-90.07552647,29.96062855
-90.0755613,29.96058609
-90.0755613,29.96058609
-90.07553875,29.96061402
-90.07555046,29.96059949
-90.07540547,29.96076524
-90.07540547,29.96076524
-90.0755613,29.96058609
-90.07540547,29.96076524
-90.07541734,29.96075075
-90.07541734,29.96075075
-90.07540547,29.96076524
-90.07541734,29.96075075
-90.07542953,29.96073771
-90.07542953,29.96073771
-90.07542953,29.96073771
-90.07542953,29.96073771
-90.0753555,29.96076759
-90.0753555,29.96076759
-90.0753555,29.96076759
-90.0753555,29.96076759
-90.07557992,29.96056567
-90.07559164,29.96055001
-90.0753555,29.96076759
-90.07559164,29.96055001
-90.07560312,29.96053597
-90.07559164,29.96055001
-90.07559164,29.96055001
-90.07547203,29.96068884
-90.07548534,29.96067618
-90.07560312,29.96053597
-90.07561593,29.96052179
-90.07548534,29.96067618
-90.07548534,29.96067618
-90.07548534,29.96067618
-90.07548534,29.96067618
-90.07548534,29.96067618
-90.07548534,29.96067618
-90.07548534,29.96067618
-90.07548534,29.96067618
-90.07548534,29.96067618
-90.07548534,29.96067618
-90.07548534,29.96067618
-90.07548534,29.96067618
-90.07549702,29.96066089
-90.07551182,29.9606426
-90.07548534,29.96067618
-90.07548534,29.96067618
-90.07546585,29.96064013
-90.07546585,29.96064013
-90.07539722,29.96071631
-90.07539722,29.96071631
-90.07550877,29.96059465
-90.07550877,29.96059465
-90.07546585,29.96064013
-90.07546585,29.96064013
-90.07550877,29.96059465
-90.07544824,29.96066304
-90.07550877,29.96059465
-90.07550877,29.96059465
-90.07544824,29.96066304
-90.07538205,29.96073881
-90.07544824,29.96066304
-90.07544824,29.96066304
-90.07538205,29.96073881
-90.07538205,29.96073881
-90.07538205,29.96073881
-90.07538205,29.96073881
-90.0753555,29.96076759
-90.0753555,29.96076759
-90.0753555,29.96076759
-90.0753555,29.96076759
